,review,label
77,一顿乱吼，各种光效闪瞎眼，导演功力不足，一个好的故事内核难落俗套，小九的人物塑造不成功，专业卖惨有一套，申公豹估计是个师徒恋，姜子牙恋女情节，上演旷世神仙三角恋，太赞了！,0
78,男妈妈！是男妈妈！！！！,2
79,《哪吒》对三幕结构尊重，扎扎实实做人物，清清楚楚表达主旨和价值观，都树立工业典范。结果《姜子牙》这个狗屁不通故事和人物一夜回到解放前，完全就是一个眼高手低、空洞无物的文本，连各种人物基本动机和关系都想不明白，还要强行拔高去和三界政治的稀泥。视听是很好，技术好审美也好，但脑子不好。也可以说，姜子牙这个人物和我们个体意识形态接受史很相似，没有贯通逻辑，官方一套，墙外一套，支离破碎炖在一起，最后就是一个连人都做不好还想拗圣母造型的工具人。,0
80,神话凡尔赛,0
81,因为我心爱的吒儿而来，然后看到吐血……剧情很烂，极其浓烈的欧美风的酒馆，欧美风的造型，还有浓浓欧美风的建筑风格，还来个布娃娃，还有纽扣，让我死吧，还各种强行煽情，不知道怎么说……多给一星是因为当美术片看还可以，其他就算了,0
82,首先这不是一部《哪吒之魔童降世》全年龄受众、亲子观众喜欢的电影，大家观影前要调整好预期。这部《姜子牙》创造了国产动画电影制作上的新高度，水准之高、帧帧瞠目。从剧作上讲，其实是一部成熟的类型电影，只是采用动画形式表达。虽然有四不相小萌宠，也有笑点担当，但整个观影过程会很深沉很投入。很欣慰光线彩条屋“中国神话系列”第二部作品有这样出色的呈现，希望取得15亿以上的票房。,2
83,就是电车难题啊………,0
84,剧情内核太烂了,0
85,比《信条》还看不懂的狗屁神仙逻辑。创作者似乎想借传说中空白的封神(后)宇宙，去思辨神的存在与神的权利，去乱七八糟的在狐族人族仙界(到底几个界)的跳跃中迷失。虚空的故事全靠一些垂直礼花似的快手效果撑满电影时间。唯一的0.5分给片尾彩蛋，好好丰满姜子牙性格，跟着《哪吒》的好基础，把他好好写成强迫症多好。,0
86,早上8:25冲进电影院，花了两个小时促进全球气候变暖。成熟的美术幼儿园级别的剧情，想要观众共情可不是通过人物的大喊大叫来实现。真希望那句“疫情让中国电影行业倒退30年”是真的......封神IP下埋着的是文化宝藏，而不是国人的钱。,0
87,脑洞很大，创意很赞，视听效果是真牛逼，但也就喧宾夺主了，故事本就不出彩，剧本节奏有点紊乱，主旨一脉延承了新兴神话宇宙的套路，所以开头就猜到，意外的大惊喜亮点是结尾的绝地天通。plus，整体风格基调太阴暗了，把我周围的小朋友都吓到了，我一个成年人也看得不大舒服……,2
88,开场的几分钟还是很厉害的，之后的发展稍微有些乏味。整体看还是一部小文艺片的路数。更强调表达和传递世界观，不过传递的方式还是差了一些。,1
89,60/100，大概只有美术设计是亮点了，如果仔细看人物建模，还挺崩的。每一场动作戏的分镜和编排都是混乱的，几乎快要看不清。像这样经由大量剧作套路整合而成的故事，自然不会有什么大差错，但上限也不会高。另外这个还要解读成政治隐喻也是大可不必。算不上难看，最终结果也就是普通的行货。,1
90,国产动画的工业化水准，制作精良，不少画面称之为绝美也不为过。在我个人预期之内，这就是我喜欢的姜子牙的形象，一个秉持着不救一人怎救苍生的英雄，孤独，执着，理想主义，为天下苍生的公平正义敢直面挑战师尊权威的英雄。全片更为震撼的就是对奇观的呈现，从开头斩妖台的场面，到玄鸟引渡亡魂，再到结尾姜子牙一披白发封神登天并砸断天梯的画面，都足以让我叹为观止。,2
91,看这开场画风，想必是张旺粉丝。最后大家都说创世纪那段，不就是灰袍变白袍吗，最后桥也确实断了，虽然前后顺序不一样。,2
92,"前十分钟看的我以为我在看预告片。
通篇的炫技感太重了，而且镜头衔接好差啊，这个导演真的有点问题。姜子牙申公豹的CP我真的吃不下。
姜子牙还是帅的，但一说话我就出戏。
四不像可可爱爱，它死的时候我才发现那个饼有馅！
这场有个小朋友真的很努力的在读字幕上他认识的字，家长劝都劝不住。",0
93,我所佩服的是，全片没有两句连着的台词是真正连着的，这不是剧本不行，是语文不行,0
94,在视觉上几乎无可指摘了，也觉得同一内核的叙事方式走到了尽头。大圣的故事动人，在于他第一次重新喊出了“我要这天再遮不住我眼”。到了哪吒，再喊“我命由我不由天”，已经是黔驴技穷（但我不喜欢哪吒并不只在于重复）。等到了姜子牙，仍旧是冲破枷锁。我们一贯喜欢宏大的叙事，这来自于我们的民族性。但曾经所有传奇中的角色，本应各有各鲜活的个性，分别有着各自的悲喜。如今却都被抹杀了差异化，他们只讲一个故事，只有一个执念，从不动摇，亦不成长。这才是弊病所在啊。,1
95,动画制作再精良剧情不过关也是白费，get不到导演想对观众表达啥，第一次给一星,0
96,两份全给画面，特效，为什么非要加一些奇奇怪怪的感情线？,0
97,豆瓣影评人不要再吹了，别扯什么主题高度不高度，能不能回归本真，探讨故事好伐？只谈高大上主题不谈电影本身，不就是皇帝的新衣？——所谓“看不出来这种高大上主题的观众都是没看懂。”的言论真TM烦。……吐槽完评论，吐槽一下电影，大场面疯狂乱堆，预算唰唰地燃烧，结果人物扁平，故事简单，情感空洞？相比较哪吒那简陋中透露出来的用心，姜子牙简直就是金玉其表，败絮其里。我很担心之前努力过的国漫作者们最后换来的仍然是资本介入后的“国漫”泡沫——用越来越多的钱却越拍越忘本。,0
98,最致命问题，不在闯过一个又一个中国各大影视公司片头LOGO招牌制作现场的副本，也不是姜子牙以喊口号开挂战斗，毫无团队配合理念。他的反抗，最终请来了又一个师父。我确信有不少人真被那些口号打动，可是有更多扣分项目。你最先看到的3D效果是字幕，而不是片头LOGO。正如你看到姜子牙在红色夕阳海边奔跑，手不晃心不跳呼吸不乱。正如片尾彩蛋，最终起到了让你更快忘记原故事的作用——或者本来也无关故事只有口号。有人说，看个片子开开心嘛，不要在意这些细节，问题是已经崛起的中国动画，不是更应该在意细节嘛。动画可是彻底从无到有，纯粹到不能再精密的一项工作。再说了，这个害我在残念姜子牙到底要走多少步天梯的悬浮故事，真有让你开心到么……或者只是，别人替你做了个深度思考状。,0
99,两星半。实际上还是我命由我不由天那套命题，但拍得更加保守，徒有华丽画面主线剧情一路泄气就算了，欠观众一场正面刚师尊的高潮戏就算了（所以砍断天梯后一笔带过交代对师尊的惩罚是创作者在害怕/影射/自我审查后的退而求其次？），最不能忍的是雪地里走路竟然没脚印……作为动画这种细节太减分了，十年前的单机都不会做得这么敷衍。,1
100,国产动画的工业化水准，制作精良，不少画面称之为绝美也不为过。在我个人预期之内，这就是我喜欢的姜子牙的形象，一个秉持着不救一人怎救苍生的英雄，孤独，执着，理想主义，为天下苍生的公平正义敢直面挑战师尊权威的英雄。全片更为震撼的就是对奇观的呈现，从开头斩妖台的场面，到玄鸟引渡亡魂，再到结尾姜子牙一披白发封神登天并砸断天梯的画面，都足以让我叹为观止。,2
101,为没有刻板印象笑料而叫好，但写到人物关系递进的戏还是露怯，流向某种模板式的滑腻，情感太不自然——这似乎是国产动画剧作上的顽疾。仍是价值观之争，从哪吒的“我命由我不由天”到姜子牙的“这是什么天道”，一出白袍巫师的觉醒之路清晰铺开。前者是离经叛道惯了，在长期的不理解中爆发；后者则更为勇敢，在体制内选择自我放逐。善，只是一点星火，而漫长的十年悟道，是一个更惨烈的理想主义破灭的过程，令他痛下决裂之心。然而整起揭露可龃龉之处太多，最无可奈何是结尾借最权威之手拨乱反正——天外有天，人如棋子，逆天改命只是善意的谎言。,1
102,看这开场画风，想必是张旺粉丝。最后大家都说创世纪那段，不就是灰袍变白袍吗，最后桥也确实断了，虽然前后顺序不一样。,2
103,内容大部分记忆点都还是很多老片类似桥段玩过的，本片最大贡献，让部分观众知道所谓观影团跟片中的天庭是一回事。,2
104,豆瓣影评人不要再吹了，别扯什么主题高度不高度，能不能回归本真，探讨故事好伐？只谈高大上主题不谈电影本身，不就是皇帝的新衣？——所谓“看不出来这种高大上主题的观众都是没看懂。”的言论真TM烦。……吐槽完评论，吐槽一下电影，大场面疯狂乱堆，预算唰唰地燃烧，结果人物扁平，故事简单，情感空洞？相比较哪吒那简陋中透露出来的用心，姜子牙简直就是金玉其表，败絮其里。我很担心之前努力过的国漫作者们最后换来的仍然是资本介入后的“国漫”泡沫——用越来越多的钱却越拍越忘本。,0
