,username,vote,review,rating
80,LisaLeung,78,"女性刻板印象（被劫持，提前开枪，一直给主角制造麻烦的无脑美女妈妈),各种中二病男人（身患癌症要全世界陪着去死的丈夫，莫名其妙爱上并不熟悉的美女并为了她把皮箱送出去，又为了她不断在过去和未来穿梭），为了陪衬大场面而存在的各种工具人以及炮灰……一个毫无说服力，毫无感染力故事，加上所谓脑洞，制造了2020疫情中最大的营销案件。",1
81,frozenmoon,202,最棒的部分是音乐。很多细节、台词和动作有一种莫名其妙想幽默但又没成功的囧劲儿。诺兰算是拥有斯德哥尔摩综合征影迷最多的导演了吧？,3
82,Paco,70,在自己脑内辩论清楚了。这就是影史级的电影，秘密就在于配乐的立场，它的立场不是人，是规律！这也是诺兰的立场，这就是一个没有为什么、只有是什么和怎么做的世界，这里面有人，只是所有人都以一种异于旧认知的方式理解。我被彻底击溃并重建，卸下了所有反阴阳气场、反表演的表演，走向那个在轮回中为了无来由的一线希望奔跑的我。感恩诺兰。总是喜欢你，被你启蒙，因为你想拍电影，最终理解了所有注定，理解了那个在莲花古寺看《盗梦空间》的轨迹，理解了这个轨迹。我就不该假装鄙视你最大化共情的需求！因为我也是这样的人！我也要拍音乐性的电影！在这样的环境里，就该少废话，就该压词，直接作用于生理！,5
83,朝阳区陆依萍,69,"这部电影在任何层面上都没有值得讨论的地方。另外，都厉害到让时空逆转了，胰腺癌这种医学大难题还没得到解决，那这几十年都在忙啥呢？？？
越想越气！看完之后不记得这部电影任何画面，倒着走算吗？《东成西就》刘嘉玲的三花聚顶也倒着走啊！而且这拍得太“笨”了，尤其后50分钟倒很热闹，反正诺兰最擅长的就是制造“笨重的热闹”，别的好像也不会了。",1
84,欢乐分裂,188,"2.5；在「时间」主题的探索路上越走越远&偏，宛如未来和过去的镜像互照，回文叙事的结构依旧花了心思。时间的正向推进与逆序流动，更让我想及《记忆碎片》的演练模式，然而这次诺兰几乎是放弃“电影观感”，而以高强度的密集信息快速塞入观众脑海，以一种几乎是强迫症式的“炫技”让观众上了一堂颇有难度的高精尖物理课，评价分化实属正常---反正于我，并未享受到观影的乐趣。

弊端其实在系列前作中已有显现：大量科学名词的直白解释（所谓烧脑更多源于专业知识的匮乏）；动作戏的杂乱无章；人物情感的高度模式化与强行设定，夫妻戏台词浮夸，反派立足点太弱；如影随形的电子乐与强节奏倒匹配，但存在感委实过强。

或许，抛却这些高概念，压缩一下拍部谍战片更精彩。",3
85,CyberKnight电子骑士,87,"先写点简单观感，不涉剧透，后面再正经写影评——
1，如果把全片看做是电子游戏，那么前半部分就是新手训练，你可能会觉得比较简单，但后半段你会后悔之前没有睁大眼睛！
2，这是一个开头就已经结束，到结尾一秒钟才刚刚开始的故事！
3，伊丽莎白·德比茨基太美了！再说一遍：影片中的伊丽莎白·德比茨基太美了！
4，影片涉及了时间旅行、平行宇宙、因果律、熵增熵减、量子化等等科幻概念，但具体运用上，诺兰既不同于一般科幻片的老套与畏首畏尾，又保持了自己独特的逻辑性。乍看上去很好理解，但仔细琢磨发现很复杂，背后关系如罗网密布。比较起来，《盗梦空间》的故事就显得很线性很好懂，《信条》则是真正多线程的。
5，在情感方面不如《盗梦》和《星际》，结尾时，你可能体会不到强烈的情感冲击。但从故事和概念上说，结尾比《盗梦》复杂十倍！",4
86,哪吒男,210,脑海飘过四个大字——“没 有 必 要”,3
87,谋杀游戏机,79,诺兰对时空解构又又又有了新的玩法，逆物质、逆物理在视觉上有些很有意思的呈现，也再次颠覆了动作戏的拍法。我原本以为我是看懂这部电影了的，故事主干是很清晰甚至有点俗套的，直到几天后跟朋友讨论细节，越讨论越崩溃，因为发现还有很多地方没弄明白，智商遭遇了挑战。这片子绝对需要二刷三刷，梳理整个脉络，你才可能把各种设定细节理清楚一些。烧脑电影拍过这么多，到现在还能继续烧下去、并且烧到这种程度的，也就诺兰了吧。这次没有描写多么感人的亲情爱情，但男主和帕丁森在最后时刻的友情对话很动人，会因此回味过来很多之前的情节，帕丁森这个角色莫名帅气可爱。反派夫妻关系也太pua了...,4
88,V.Dunham,174,诺兰如果想要成为一代宗师，最迫切的应该是先治一下厌女。,3
89,可尔必思,132,"猪是的念来过倒....
诺兰仰着鼻孔等着观众前面看不懂然后然后逆转逆转大逆转过来舔他的臭脚。什么故事不故事完整不完整都不管了，我今天诺兰就是要把时间线讲的支离破碎，设定讲完我爽了就ok....
100分钟离场。一部150分钟电影的100分钟都一直在同一层里支离破碎的埋线，那这个电影不管是诺兰拍还是卢米埃从墓里跳起来拍，我都觉得这个片儿不可理喻。
多加一颗星给这位导演同志能把时间空间设定讲的明白，剩下不管是人物关系还是剧情安排都稀巴烂，比我看双子杀手的时候难受一百倍。",2
90,CMGS,102,2个半小时的片子其实是5个小时的信息量…其他诺兰的片子你可以吃着爆米花唱着歌儿看，这片不太能这样……双时间线+同一空间的设定哪里是烧脑，脑子都要没了还差不多……不过有一说一反派和女主的塑造有点蠢……,5
91,果酱,103,走火入魔丧心病狂,2
92,芥末蘸酱,53,拍砸了就是拍砸了，没什么好说的，的确也没有那么难懂。,2
93,曾良君,61,累了，诺兰不要让我来配合你，你来配合我行不行？,4
94,吃电影的番茄,185,感觉不是烧脑，是没有新意，主人公感觉就像Jojo黄金之风里的阿帕基，不就是能在时空里乱跑吗。。。。。。另外，三木孝浩那个《明日的我与昨日的你约会》感觉也就是这种东西。对不起，诺兰。。。。。,3
95,把噗,152,俗烂的剧情，不就通关升级嘛。没有概念就是八点档大路货。,3
96,TimberNord,136,影帝之子の面瘫演技大赏+摄影棚内景打斗集锦+俄罗斯寡头令人心酸的unrequited love+女一踩恨天高送儿子去幼稚园彰显母爱+高台跳水的自由隐喻+大型红蓝两队真人CS+男二夕阳辉耀侧颜煽情+走了几步回头没尽兴再煽一次（可能有遗漏那是因为我看睡着了小弟尽力了）,3
97,五色全味,135,曾和朋友提及對《星際穿越》的觀感：開頭裝得像Kubrick，看到結尾才發現是陳可辛。Nolan就是如此反差萌，持續在媚俗與裝逼間左右逢源。就像《信條》這般在主題、人物、情感上皆庸俗到爛大街的電影，Nolan又一次依靠視覺奇情和故弄玄虛將你繞暈，令你讚美他很高級。「想像高級」和「自以為高級」，始終是Nolan掩飾蒼白和打造信眾的不二法門。裝逼你確實全世界第一，三顆星給視覺。,3
98,柯里昂,113,诺兰不拍片的时候应该多看看电影、电视剧和综艺，这类强设定真的挺“俗套”也挺容易露怯的。,3
99,Cycble,82,"①人类污染浪费导致未来人类无法生存，未来人类逆转回来抢占现在可以生存的世界。

②诚如灭霸掌握了响指技能，中间代理人得了癌症快要死亡，想要自杀并同时让现有人类全部陪葬当兵马俑，把现在世界拱手让给未来人类。

③主人公要做的就是一边拆除计时爆炸装置，一边让代理人妻子拖延其死亡时间，但妻子受到太多伤害上演《致命女人》戏码，主人公毫无悬念成为《拆弹专家》。

④两男主基情上演《想见你》，未来的我训练招募了你，派你回到过去引领我走向未来，我和你认识的起点，也正是你和我认识的终点。

⑤穿越时空，唯一要讲的就是，w h is w h.就是啥都改变不了，要立足当下，向前看。

⑥没有爆炸的危险没人在意，但正是这些没有爆炸的危险才是最大的威胁。

⑦是时候换个思维了，我才是故事主人公，你们都是为我服务的。",5
100,西帕克,60,二刷，算是把第一遍的疑问给搞懂了。最大的概念无疑来自于100年前卢米埃尔的《拆墙》。除此外整部电影则完全是一部黑人版007。从疯子手中拯救世界，炸毁坏人巢穴，甚至勾搭大嫂，都是典型的007桥段。诺兰把整个逆转时空的题眼放在了最后男主和帕丁森的告别上。他看透了命运的安排，泪送这个未来的朋友离开，是终结，也是开始。,3
101,匡匡,49,讨厌。其实，诺兰才是那个未来来的人吧？这哪是什么科幻大片，这是干燥脱水的物理论文。陷在这个钳形的叙事里，越看越悲凉，越看越绝望。时间才是终极的武器。自己才是最大的敌人。那个总把你揍得晕头转向，处处阻挠你的任务，坏掉你的好事，在你的计划里作梗的家伙，不是什么命中的小人，没准儿就是你自己！所以，把我放在如今处境里的未来那个我啊，到底要拿我干嘛？是何居心？意图何在？而帕汀森，自从加载了演技之后，就帅得分外光辉高大。以前他演什么我都觉得没演技，现在他演什么我都觉得演技牛得一批。未来的帕汀森啊，这是你干的吗？（忽略故事的无力、人物的蛋疼，在概念与技术上，我对诺兰抱持最高的敬意。他才不是自恋，而是纯粹的自虐成瘾，永远给自己课以最高的难题去攻克。,5
102,风间隼,73,那些“顺流逆流”的战斗场面还算有趣，副作用则是破坏了对动作片最要紧的“悬念”。故事和设定借鉴《终结者》+《你的名字》，毫无新意，只是嫁接到了特工题材，把好莱坞的各种俗套更加发扬光大。你们眼中的电影大师诺兰，在我看来无非就是个在电影的末法时代玩弄诡叙的工匠罢了。ps.讨厌一切靠“duangduang”的音效强行带节奏的叙事，蠢。,3
